"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig","log10_p"
"Pcgf2",0.741898381638602,0.345278582164743,0.115,0.13,1,"Not significant",0
"Ece1",0.743374652940937,0.0989955406202736,0.192,0.211,1,"Not significant",0
"Hgs",0.743772413073081,-0.00264472125556381,0.109,0.119,1,"Not significant",0
"Wdr78",0.745415057714576,0.0294164879767349,0.135,0.147,1,"Not significant",0
"Mast1",0.745580810514244,0.153859764424427,0.378,0.433,1,"Not significant",0
"Gm46102",0.747120716418409,0.345278582164743,0.128,0.121,1,"Not significant",0
"Kif21b",0.748211551814627,0.361475809692544,0.237,0.237,1,"Not significant",0
"Cerk",0.748979765412947,0.0928355875986644,0.141,0.154,1,"Not significant",0
"Pigq",0.749051522723652,0.219747700080884,0.167,0.183,1,"Not significant",0
"Plekhm2",0.750834245862803,0.249191477973366,0.256,0.294,1,"Not significant",0
"Tanc2",0.752276253702301,0.0296292340642847,0.801,0.883,1,"Not significant",0
"Pkp4",0.752610001589891,0.204192885886042,0.391,0.459,1,"Not significant",0
"Zfp948",0.754886985722461,0.122886160828295,0.115,0.127,1,"Not significant",0
"Ccar1",0.75608941259362,0.248747571803436,0.442,0.499,1,"Not significant",0
"Cul9",0.756130054632889,0.119345803123047,0.41,0.457,1,"Not significant",0
"Ovgp1",0.756639140058576,0.138447597979036,0.122,0.112,1,"Not significant",0
"Vac14",0.760875859863642,0.371750793525934,0.103,0.095,1,"Not significant",0
"Pnkp",0.761745559291249,-0.0317910669150803,0.115,0.125,1,"Not significant",0
"Btaf1",0.761843735196303,0.548949029880424,0.353,0.38,1,"Not significant",0
"Actn1",0.762525114367935,0.0834262288681038,0.301,0.332,1,"Not significant",0
"Psmc4",0.762981096482648,0.0968909522953507,0.167,0.156,1,"Not significant",0
"Baiap2",0.763819106604212,0.547552361304916,0.269,0.283,1,"Not significant",0
"Bcan",0.766827554579686,0.431251805274596,0.167,0.161,1,"Not significant",0
"Vars",0.768241230163726,0.366589088410155,0.147,0.141,1,"Not significant",0
"Atg9a",0.770797025954293,-0.046767274487872,0.128,0.138,1,"Not significant",0
"Dock10",0.771417606210785,0.316066660948256,0.397,0.428,1,"Not significant",0
"Fam13c",0.773070126842195,0.18872080446026,0.205,0.224,1,"Not significant",0
"Itsn2",0.773277552335195,0.215498227079526,0.397,0.422,1,"Not significant",0
"Cmip",0.774372758114232,0.216241756579349,0.641,0.743,1,"Not significant",0
"Rabl2",0.774666558354013,0.129145151299977,0.167,0.18,1,"Not significant",0
"Psma4",0.775193516962216,0.152633504222347,0.141,0.152,1,"Not significant",0
"Brd7",0.776437826906154,0.296915560603344,0.16,0.154,1,"Not significant",0
"Nisch",0.777487224926239,0.142211099609864,0.474,0.572,1,"Not significant",0
"Klhl26",0.778055400772388,0.0614856161641515,0.115,0.125,1,"Not significant",0
"Nckipsd",0.78066566847412,0.204317659511278,0.154,0.145,1,"Not significant",0
"Rnf126",0.781700979954945,0.0919921528825114,0.109,0.101,1,"Not significant",0
"Snx32",0.782322004053535,0.10838659113318,0.244,0.262,1,"Not significant",0
"Dlx1",0.78469779927015,-0.259420136617675,0.128,0.134,1,"Not significant",0
"Spred3",0.78516545456159,0.27419548410326,0.122,0.136,1,"Not significant",0
"Zscan26",0.785492047860033,0.155617362661168,0.199,0.217,1,"Not significant",0
"Brd2",0.785531652788473,0.2838780375006,0.192,0.213,1,"Not significant",0
"Cacna1d",0.785670671202167,0.124542877687209,0.603,0.697,1,"Not significant",0
"Amdhd2",0.786716055912195,0.0526377142456256,0.096,0.105,1,"Not significant",0
"Kri1",0.788887538175027,0.202674186721943,0.128,0.139,1,"Not significant",0
"Cep44",0.789140076391453,0.134858802494371,0.115,0.125,1,"Not significant",0
"Atp13a1",0.789369529496116,0.300237617941252,0.205,0.204,1,"Not significant",0
"Prrt1",0.790734844321513,0.54447442832092,0.16,0.16,1,"Not significant",0
"Ppme1",0.790843100897481,0.26744444211218,0.179,0.196,1,"Not significant",0
"Dhx57",0.792228673464547,0.0741001016756577,0.365,0.411,1,"Not significant",0
"Rnpc3",0.793108206634041,0.310721360128374,0.494,0.585,1,"Not significant",0
"Anxa6",0.793220679714086,0.382477200118993,0.212,0.215,1,"Not significant",0
"Wnk2",0.793370134576681,0.143941405646209,0.513,0.606,1,"Not significant",0
"Kifc3",0.793409738413141,0.174659810552346,0.115,0.108,1,"Not significant",0
"Cabp1",0.794169410692984,0.0146332701762715,0.122,0.13,1,"Not significant",0
"Pcnt",0.795304326421413,0.039175454439063,0.109,0.117,1,"Not significant",0
"Iqsec3",0.79613577288104,0.263336968628567,0.378,0.393,1,"Not significant",0
"Hnrnpd",0.796520012575984,0.179105715583538,0.186,0.178,1,"Not significant",0
"Map3k12",0.798262984091479,0.463018851093248,0.231,0.237,1,"Not significant",0
"Arhgap33",0.800515407152841,0.219747700080884,0.199,0.193,1,"Not significant",0
"Rpl38",0.802453820392841,0.195900958126516,0.096,0.105,1,"Not significant",0
"Zfp598",0.802582398578219,0.297750212082157,0.173,0.169,1,"Not significant",0
"Yars",0.803259661041086,0.128599812022689,0.218,0.235,1,"Not significant",0
"Srsf3",0.803356716807493,0.20063887713318,0.135,0.128,1,"Not significant",0
"Ubr2",0.80373524320141,0.0857303521091965,0.429,0.47,1,"Not significant",0
"Rarb",0.804053020314668,0.556782687358455,0.115,0.108,1,"Not significant",0
"Zfp667",0.80551750063494,0.239113024947816,0.109,0.119,1,"Not significant",0
"Kcnip1",0.805784485267022,0.0716490610917504,0.449,0.501,1,"Not significant",0
"Gga3",0.807312877377005,0.270731628799689,0.205,0.228,1,"Not significant",0
"Mapkbp1",0.807847130568843,0.227921631526584,0.25,0.272,1,"Not significant",0
"Mdh2",0.808538325763957,-0.0851068814475364,0.096,0.103,1,"Not significant",0
"Sart1",0.808684231088689,0.236426441227514,0.128,0.138,1,"Not significant",0
"Gnl3",0.809393065610137,0.447775656086765,0.231,0.235,1,"Not significant",0
"Map1b",0.809542472196018,0.280777133478444,0.66,0.809,1,"Not significant",0
"Mir670hg",0.810539783262339,0.939252324180868,0.173,0.174,1,"Not significant",0
"Cep104",0.810927176697163,0.0227108530213305,0.205,0.218,1,"Not significant",0
"Cacna1a",0.812722622963835,0.037729626650552,0.929,0.943,1,"Not significant",0
"Firre",0.813293245078968,0.192679456882713,0.346,0.385,1,"Not significant",0
"Tubgcp2",0.813328844415433,0.430314686020542,0.122,0.119,1,"Not significant",0
"Ylpm1",0.813767535623991,0.0685836267472335,0.538,0.642,1,"Not significant",0
"Fbf1",0.81450418894928,0.0654195536895903,0.276,0.297,1,"Not significant",0
"Rbm10",0.815866358618583,-0.0317910669150803,0.263,0.273,1,"Not significant",0
"Ring1",0.815939892585548,0.247762076250481,0.231,0.255,1,"Not significant",0
"Igsf21",0.816935113174855,0.705174527251126,0.173,0.176,1,"Not significant",0
"2010300C02Rik",0.817528820523254,-0.034825127004714,0.109,0.116,1,"Not significant",0
"Usp5",0.818371840620836,0.290137027972282,0.173,0.169,1,"Not significant",0
"Ssr4",0.818928215565725,0.232458751830438,0.16,0.174,1,"Not significant",0
"Ap2a1",0.819470329740812,0.027102622138488,0.186,0.196,1,"Not significant",0
"Rtl5",0.820677403354618,0.198052628981565,0.115,0.11,1,"Not significant",0
"Sbno2",0.821913552351794,0.219747700080884,0.141,0.152,1,"Not significant",0
"Tpm3",0.824425075244557,0.155971789647569,0.301,0.295,1,"Not significant",0
"Nars",0.825248365578845,0.296915560603344,0.154,0.15,1,"Not significant",0
"Arid3a",0.825481519302524,-0.0432867057529096,0.109,0.116,1,"Not significant",0
"Mms19",0.825492177666234,0.158347155416741,0.205,0.222,1,"Not significant",0
"Cnot10",0.825885907326421,0.173205114143854,0.436,0.503,1,"Not significant",0
"Fbxl19",0.82688510072828,0.123988717275453,0.167,0.18,1,"Not significant",0
"Sptbn2",0.827975908650759,0.206072763183808,0.308,0.308,1,"Not significant",0
"Rrbp1",0.82966437749611,0.00720306470078325,0.212,0.218,1,"Not significant",0
"Tmem234",0.829685730125945,0.0614856161641517,0.308,0.332,1,"Not significant",0
"Fam173a",0.83056203286376,0.246714747681153,0.16,0.172,1,"Not significant",0
"Acrbp",0.830815013062138,0.0428699379968047,0.122,0.128,1,"Not significant",0
"Kdm7a",0.831724619097363,0.205248130385769,0.147,0.158,1,"Not significant",0
"Arvcf",0.834254059833915,0.0417493981028896,0.173,0.182,1,"Not significant",0
"Lpin1",0.834627269213033,0.310895588139079,0.205,0.222,1,"Not significant",0
"mt-Nd3",0.834789766177056,0.349970277489465,0.288,0.308,1,"Not significant",0
"Bms1",0.836178724395899,0.279248711829546,0.16,0.156,1,"Not significant",0
"Rps24",0.836857799256474,0.245282792188021,0.103,0.097,1,"Not significant",0
"Abcf3",0.839908378926485,0.436978416301553,0.135,0.132,1,"Not significant",0
"Usp19",0.841927023250642,0.00325588018412049,0.199,0.206,1,"Not significant",0
"Ddx21",0.842298077235875,0.112832496164372,0.147,0.141,1,"Not significant",0
"Abcd4",0.842790951796937,0.314904933121224,0.186,0.204,1,"Not significant",0
"Pelp1",0.842981686806329,0.141745188079611,0.103,0.097,1,"Not significant",0
"Ist1",0.843293533704274,0.314384574218959,0.269,0.283,1,"Not significant",0
"Magi3",0.844503178138706,0.18322182405577,0.404,0.426,1,"Not significant",0
"Sez6l",0.846490344319551,0.205603517760615,0.538,0.611,1,"Not significant",0
"Slc2a13",0.846842016088314,0.826405271901359,0.301,0.323,1,"Not significant",0
"Grip2",0.846992973953093,0.400319945722705,0.218,0.222,1,"Not significant",0
"Vps13a",0.848174713080249,0.160450516397112,0.474,0.527,1,"Not significant",0
"Map7d2",0.848200273276161,0.427108508225519,0.378,0.413,1,"Not significant",0
"B4galnt1",0.849138861689989,0.2838780375006,0.115,0.112,1,"Not significant",0
"Adgra1",0.849938663248787,0.170504181061035,0.212,0.226,1,"Not significant",0
"Sema6b",0.851781302232929,0.246714747681153,0.173,0.171,1,"Not significant",0
"Dmxl1",0.85192951530076,0.265844114670338,0.353,0.413,1,"Not significant",0
"Wdr13",0.852058240663603,0.376848661165613,0.173,0.172,1,"Not significant",0
"Bnip2",0.852988423238297,0.340041933798596,0.109,0.117,1,"Not significant",0
"Gm10419",0.853204238460651,0.386857685916142,0.256,0.27,1,"Not significant",0
"Ktn1",0.853395609879986,0.140500949071148,0.532,0.622,1,"Not significant",0
"Slk",0.853593721560393,0.168400820080664,0.218,0.217,1,"Not significant",0
"Trp53bp1",0.854780549018956,0.243995246327561,0.41,0.461,1,"Not significant",0
"Mlf2",0.857334898934885,0.138447597979036,0.109,0.116,1,"Not significant",0
"Slc9a5",0.859214653756973,0.148664602019402,0.16,0.167,1,"Not significant",0
"Ddx23",0.859997817209182,0.0518030627668122,0.141,0.149,1,"Not significant",0
"Eef1d",0.860200169330456,0.158993669001787,0.154,0.163,1,"Not significant",0
"Samm50",0.861295733804513,0.00264957841394908,0.212,0.218,1,"Not significant",0
"Golgb1",0.86137477323953,0.227165171643367,0.526,0.6,1,"Not significant",0
"Fermt2",0.861504402974308,0.374470294879526,0.244,0.264,1,"Not significant",0
"Dennd4b",0.862628703278752,-0.0184120371138805,0.141,0.147,1,"Not significant",0
"Kif17",0.863288523331109,0.276015919727629,0.244,0.251,1,"Not significant",0
"Eif4a1",0.865182325889271,0.219747700080884,0.122,0.117,1,"Not significant",0
"Snhg12",0.867070009280367,-0.0365920531789015,0.135,0.139,1,"Not significant",0
"Ahsa2",0.867612967130653,0.0457183003058352,0.199,0.207,1,"Not significant",0
"Nasp",0.868016605237526,0.290137027972282,0.122,0.13,1,"Not significant",0
"Ypel3",0.868031253960257,0.309945509052462,0.109,0.106,1,"Not significant",0
"Smpd4",0.868940460476696,0.124969475328784,0.263,0.262,1,"Not significant",0
"Cdk13",0.872294418364986,0.786331671487186,0.301,0.358,1,"Not significant",0
"Isyna1",0.872494802825098,0.054688453810388,0.122,0.127,1,"Not significant",0
"Cntnap1",0.873588195322452,0.239113024947816,0.224,0.24,1,"Not significant",0
"Man1b1",0.874398227080671,0.177622224408208,0.224,0.222,1,"Not significant",0
"Med24",0.87490008672936,0.349030717025851,0.16,0.161,1,"Not significant",0
"Ppard",0.874934039752214,0.257222405499547,0.115,0.112,1,"Not significant",0
"Fbxw5",0.878989373581438,0.265551389694009,0.154,0.15,1,"Not significant",0
"Ppp1r9b",0.88015115615299,0.258741831696748,0.122,0.128,1,"Not significant",0
"Cacnb3",0.880343509673304,0.26865730056183,0.096,0.103,1,"Not significant",0
"Ddx46",0.881023763759569,0.229115882615079,0.365,0.404,1,"Not significant",0
"U2surp",0.881637794125468,0.228936871535545,0.385,0.433,1,"Not significant",0
"Ccpg1",0.88220697668431,0.416013093701977,0.282,0.323,1,"Not significant",0
"Sema6c",0.882423059155872,0.126638295689403,0.128,0.125,1,"Not significant",0
"Htatsf1",0.883304729057863,0.10871638769214,0.128,0.134,1,"Not significant",0
"Crebbp",0.883681474413157,0.188653930979316,0.487,0.574,1,"Not significant",0
"Grik3",0.883979598790751,-0.0978019542959038,0.333,0.343,1,"Not significant",0
"G6pc3",0.889406903018896,0.198989139914087,0.115,0.112,1,"Not significant",0
"Aup1",0.890306664127189,0.11665420711678,0.135,0.141,1,"Not significant",0
"Nub1",0.890841174245504,0.205875525499327,0.288,0.31,1,"Not significant",0
"Plxna3",0.891749579592561,0.0901124196642886,0.199,0.207,1,"Not significant",0
"Banp",0.892950213677333,0.298357534777251,0.327,0.354,1,"Not significant",0
"Cdk9",0.893876609959375,0.159375082101402,0.192,0.202,1,"Not significant",0
"Golga3",0.894111086586981,0.189050902857967,0.154,0.15,1,"Not significant",0
"Ankrd27",0.897285296851967,0.341309679961797,0.141,0.15,1,"Not significant",0
"Atp11a",0.898918511659825,0.0411503966241211,0.231,0.237,1,"Not significant",0
"Neurl4",0.899346461563254,0.350992233359137,0.109,0.108,1,"Not significant",0
"mt-Nd2",0.900593459218036,-0.060360219111851,0.308,0.332,1,"Not significant",0
"Tor1b",0.902300860734149,0.276331228447252,0.128,0.127,1,"Not significant",0
"Rbm3",0.90254579916106,0.340041933798596,0.115,0.114,1,"Not significant",0
"Nrbp1",0.904388860468325,0.0422095145286967,0.147,0.152,1,"Not significant",0
"Cebpz",0.904739490879614,0.389672701523196,0.224,0.233,1,"Not significant",0
"Szt2",0.905413936456119,0.0438978646814663,0.186,0.193,1,"Not significant",0
"Pdgfa",0.906121965261546,0.0961730149623514,0.205,0.213,1,"Not significant",0
"Rnf157",0.906581426149772,0.15168342513573,0.455,0.514,1,"Not significant",0
"Rab34",0.906633178943187,0.285336041708461,0.135,0.143,1,"Not significant",0
"Chd2",0.908149348781234,0.0889002206212621,0.5,0.572,1,"Not significant",0
"Gnb2",0.908338865850098,0.292811162270608,0.237,0.248,1,"Not significant",0
"Tmem145",0.909072237247187,0.199848142643179,0.224,0.239,1,"Not significant",0
"Arpc2",0.910005922244316,0.572049444011765,0.269,0.299,1,"Not significant",0
"Hnrnpk",0.910141831834894,0.123532384821581,0.147,0.154,1,"Not significant",0
"Afdn",0.910330763189799,0.216024614038167,0.423,0.505,1,"Not significant",0
"Mapk8ip2",0.913752925013209,0.185800368157546,0.199,0.209,1,"Not significant",0
"BC005561",0.913989814766525,0.305554853751155,0.378,0.424,1,"Not significant",0
"Ralgds",0.913993920742873,0.257222405499547,0.179,0.189,1,"Not significant",0
"Grin2a",0.914841800342119,-0.0105499193409099,0.436,0.466,1,"Not significant",0
"Ddx10",0.915188801180427,0.0822441763309492,0.212,0.218,1,"Not significant",0
"Arhgef1",0.915774430501633,0.1970276235808,0.199,0.209,1,"Not significant",0
"Ttbk1",0.915780738288569,0.320441699700357,0.333,0.365,1,"Not significant",0
"Phf24",0.916201052759779,0.292504042516198,0.244,0.266,1,"Not significant",0
"Bod1l",0.918516529017317,0.127216414327028,0.481,0.552,1,"Not significant",0
"Ube3b",0.918563275758086,0.219747700080884,0.154,0.163,1,"Not significant",0
"Eml2",0.918818247432689,0.157819950937682,0.34,0.349,1,"Not significant",0
"Rnf25",0.918928369313116,0.273585851708434,0.327,0.369,1,"Not significant",0
"Sptbn1",0.919150112398198,0.124761008448732,0.647,0.727,1,"Not significant",0
"Stub1",0.920730839084323,0.345278582164743,0.199,0.215,1,"Not significant",0
"Ttc14",0.921621521587621,0.117419765660024,0.603,0.651,1,"Not significant",0
"Ptpru",0.921824356758802,-0.034825127004714,0.199,0.202,1,"Not significant",0
"Mtmr6",0.922933313327742,0.186957764963215,0.147,0.152,1,"Not significant",0
"Mon2",0.923307105535489,0.199848142643179,0.365,0.385,1,"Not significant",0
"Fibp",0.923750002937182,0.104270482660948,0.135,0.132,1,"Not significant",0
"Dhx15",0.924018992809276,0.219747700080884,0.192,0.196,1,"Not significant",0
"Dnmt1",0.924118385946187,0.309945509052462,0.147,0.149,1,"Not significant",0
"Hnrnpa2b1",0.924636181167008,0.248660391996123,0.487,0.596,1,"Not significant",0
"Cacna1h",0.924672626877143,0.245979241654064,0.16,0.169,1,"Not significant",0
"Nat10",0.926872750047392,0.185800368157547,0.135,0.134,1,"Not significant",0
"Ccdc39",0.927062772388502,0.168217399440802,0.244,0.248,1,"Not significant",0
"Stk11",0.928542989998449,0.219747700080884,0.103,0.106,1,"Not significant",0
"Hsp90aa1",0.929807028972822,0.350534307616238,0.346,0.38,1,"Not significant",0
"Apc2",0.930106778364677,0.0871099315027652,0.237,0.242,1,"Not significant",0
"Bud23",0.932838240861099,0.2838780375006,0.109,0.114,1,"Not significant",0
"Pex6",0.93366009743667,0.219747700080884,0.154,0.16,1,"Not significant",0
"Fmr1",0.934169090264992,-0.0253647977556475,0.103,0.105,1,"Not significant",0
"Dmtn",0.934651993833725,0.188038840353546,0.282,0.294,1,"Not significant",0
"Sfpq",0.935340500107298,0.0811424618513774,0.462,0.49,1,"Not significant",0
"Scaf1",0.935668321785368,0.160854011027316,0.199,0.206,1,"Not significant",0
"Rasa4",0.936670952316548,0.323583511065424,0.109,0.108,1,"Not significant",0
"Ddx27",0.937684548670808,-0.00264472125556381,0.179,0.182,1,"Not significant",0
"4932438A13Rik",0.938088254497487,0.24070731871653,0.538,0.664,1,"Not significant",0
"Ccnt1",0.940836251413429,0.210869548734431,0.244,0.257,1,"Not significant",0
"Grin1",0.942611861002503,0.0720484092250607,0.641,0.71,1,"Not significant",0
"Pnck",0.946049460359089,0.203806156211862,0.269,0.284,1,"Not significant",0
"Rhot2",0.946597516755815,0.0854466083692931,0.212,0.218,1,"Not significant",0
"Aco2",0.94789334189471,0.20986618856692,0.353,0.382,1,"Not significant",0
"Setd1a",0.947916826395411,0.181273552266248,0.288,0.312,1,"Not significant",0
"Rpl9",0.94833237438608,0.0526377142456256,0.103,0.105,1,"Not significant",0
"Ddx49",0.94839269043023,0.0803446434154673,0.122,0.125,1,"Not significant",0
"Stau1",0.94937408169395,0.234854592471093,0.154,0.156,1,"Not significant",0
"Smarca4",0.949749874159377,0.369940636399012,0.391,0.442,1,"Not significant",0
"Rnf31",0.950386976159703,0.167280280186748,0.135,0.134,1,"Not significant",0
"Arhgef25",0.951814944637746,0.170838099599938,0.263,0.268,1,"Not significant",0
"Sf3b1",0.952565559288605,0.194944309080312,0.494,0.585,1,"Not significant",0
"Ccnl1",0.952761068457613,0.241524642476136,0.327,0.35,1,"Not significant",0
"Ipo13",0.953122046012798,0.265551389694009,0.154,0.16,1,"Not significant",0
"Rsrp1",0.956821215244715,0.142179146585181,0.538,0.607,1,"Not significant",0
"Kcnk3",0.957200886592847,0.240809315608713,0.109,0.108,1,"Not significant",0
